ROW_ID,conversion
353,0.030506898
354,0.00014168333
355,9.389405e-05
356,0.5157179
357,8.657441e-05
358,0.3992605
359,0.00014100391
360,0.09617098
361,0.057600603
362,0.03394235
363,0.00012090347
364,0.3826674
365,0.00010344936
366,0.15889394
367,0.12925144
368,0.000117507814
369,0.1748997
370,0.00012810051
371,0.000113804635
372,0.058110986
373,0.11317923
374,0.12471553
375,6.4754095e-05
376,0.058202364
377,0.1750669
378,9.5119314e-05
379,4.9939907e-05
380,6.419503e-05
381,0.053423747
382,0.00012208713
383,7.1430186e-05
384,0.035650853
385,0.00011874709
386,0.07633322
387,0.00021231327
388,9.566126e-05
389,0.0001094543
390,7.082422e-05
391,6.793453e-05
392,8.8125846e-05
393,0.0001055835
394,0.08370295
395,0.079811424
396,9.0989015e-05
397,0.00015634896
398,9.368218e-05
399,0.0001033554
400,0.2198151
401,0.07465728
402,0.0001077183
403,0.2592846
404,0.029220207
405,0.049016524
406,9.776107e-05
407,7.9312485e-05
408,0.00014509988
409,0.023799153
410,0.068674274
411,0.079703785
412,0.2303164
413,0.00010500776
414,0.5169755
415,8.668379e-05
416,0.22126137
417,0.1822292
418,0.09364206
419,0.000100138364
420,0.07080439
421,8.099351e-05
422,0.046881676
423,0.105846815
424,0.00016655207
425,0.07823954
426,0.00011664518
427,0.3103154
428,0.000100851816
429,0.000117811076
430,0.06254627
431,0.03574218
432,0.030586205
433,0.050461605
434,0.03194239
435,6.715273e-05
436,9.286709e-05
437,0.019300612
438,0.056141566
439,0.00016311344
440,0.016702026
441,9.2391965e-05
442,9.014533e-05
443,0.00012502656
444,0.27396587
445,0.13400815
446,0.114208765
447,0.00010310585
448,6.5110755e-05
449,0.10904179
450,0.52111244
451,9.1006885e-05
452,7.016127e-05
453,0.00010893399
454,0.14036134
455,0.033096116
456,0.020883003
457,0.22353236
458,8.05729e-05
459,0.00013544314
460,8.362609e-05
461,0.17787413
462,0.51607955
463,0.45962834
464,0.014007702
465,0.021748496
466,0.12287861
467,0.000109865774
468,0.1387507
469,0.114350535
470,0.085176505
471,0.00013558722
472,0.023139503
473,0.04819459
474,7.790252e-05
475,0.00010323759
476,0.08324557
477,8.901894e-05
478,0.07966959
479,8.901707e-05
480,0.27408734
481,0.00010576509
482,7.0489616e-05
483,7.3617455e-05
484,0.1788579
485,9.2605245e-05
486,8.6103886e-05
487,0.09404501
488,6.6546556e-05
489,7.6127086e-05
490,0.21493573
491,0.14364472
492,8.3439845e-05
493,0.37570557
494,0.07030326
495,0.000108288135
496,0.14164826
497,0.3511427
498,0.24707152
499,0.0989023
500,8.187965e-05
501,0.1728555
502,8.310189e-05
503,8.97595e-05
504,0.23018071
505,0.11215238
506,0.27429655
507,0.00013691984
508,0.00011761128
509,0.00014803016
510,0.048242003
511,0.08096809
512,0.21231586
513,0.11380485
514,0.4543889
515,0.0001415931
516,0.00011667177
517,7.695866e-05
518,0.115495116
519,0.2985784
520,6.684026e-05
521,8.3345294e-05
522,0.3836333
523,0.00012669075
524,0.06834394
525,0.06490081
526,0.06993359
527,9.69643e-05
528,0.2889255
529,0.00013937481
530,0.00010221746
531,0.024790924
532,0.23947641
533,0.00011728113
534,9.826896e-05
535,0.16359873
536,0.034212176
537,0.042564575
538,0.06940019
539,0.03129088
540,0.5299083
541,0.00010159883
542,5.770484e-05
543,7.51188e-05
544,0.2844891
545,0.066929676
546,0.102460794
547,0.00014497791
548,7.4536605e-05
549,0.02687627
550,0.15883951
551,0.14128056
552,0.29551598
553,0.00013099783
554,0.00013887906
555,0.08863107
556,7.736248e-05
557,0.1788579
558,7.737251e-05
559,0.02437534
560,0.31918064
561,0.00014059067
562,8.770474e-05
563,0.035956237
564,0.04122312
565,8.925149e-05
566,0.38392845
567,0.000108937726
568,0.015831023
569,0.22876552
570,0.113714874
571,0.055389624
572,0.030985622
573,7.932769e-05
574,9.783083e-05
575,0.053682886
576,7.661437e-05
577,5.35609e-05
578,0.04673081
579,0.14930949
580,0.042189427
581,0.12938179
582,0.1447648
583,0.035146
584,0.032609392
585,0.046620857
586,0.03646173
587,0.00017306475
588,0.327482
589,0.078361526
590,0.0001024035
591,0.00011566086
592,0.25047672
593,0.14150438
594,0.00011967261
595,0.00012545075
596,7.426084e-05
597,0.02743565
598,0.18669726
599,0.10404374
600,0.0832521
601,0.000106229534
602,0.49056968
603,0.12901096
604,0.04133299
605,9.510869e-05
606,0.24509726
607,5.3844564e-05
608,6.7804904e-05
609,0.16979626
610,9.8575394e-05
611,8.9865105e-05
612,0.10177222
613,8.1786166e-05
614,0.17736334
615,0.10130274
616,7.6871314e-05
617,0.00024098337
618,0.18498811
619,0.051164057
620,8.0587655e-05
621,0.00012283225
622,0.13935266
623,0.35741472
624,6.5814536e-05
625,6.4186395e-05
626,0.0001466736
627,0.033915512
628,0.16097715
629,0.00013546227
630,0.027534803
631,0.0001413999
632,0.27090234
633,0.00012886057
634,0.26755407
635,0.00011120427
636,0.04126034
637,8.202204e-05
638,0.00015844921
639,0.23016818
640,0.17391303
641,0.000116950905
642,8.643525e-05
643,0.13603428
644,9.238059e-05
645,0.00012303247
646,0.025246697
647,5.9898608e-05
648,0.21805182
649,0.13055602
650,0.00012831407
651,5.1133353e-05
652,0.043797538
653,0.06384175
654,0.18297595
655,0.036312126
656,0.00011600471
657,0.09685825
658,0.00017178386
659,0.06554564
660,0.0055883825
661,0.20904349
662,0.08762043
663,0.107210115
664,0.1088686
665,0.000100030236
666,0.000103623126
667,0.027734078
668,0.0001353769
669,0.06804476
670,0.00012453682
671,0.0001312793
672,0.00014389085
673,0.000111185174
674,0.20940398
675,9.201065e-05
676,0.000107907465
677,9.897693e-05
678,0.021656571
679,6.85652e-05
680,0.000108298154
681,0.1832032
682,0.022573153
683,0.087220445
684,7.6682634e-05
685,0.00012366244
686,5.5914137e-05
687,7.614342e-05
688,0.17736334
689,0.34406984
690,9.1938644e-05
691,0.00012989699
692,0.00011309615
693,0.00014608221
694,0.1084405
695,0.121524066
696,0.00016425169
697,0.00018514188
698,7.52386e-05
699,8.567324e-05
700,8.922239e-05
701,0.04526686
702,0.22367135
703,0.04568332
704,6.507277e-05
705,0.478449
706,8.3322724e-05
707,0.09848135
708,0.10651991
709,0.1798459
710,0.057251893
711,0.035763115
712,0.025832813
713,7.1070346e-05
714,0.1692583
715,0.11224438
716,4.452718e-05
717,0.17170972
718,0.22078538
719,9.822362e-05
720,0.15958343
721,0.5376077
722,7.109611e-05
723,0.11534223
724,8.9144996e-05
725,0.09015096
726,0.011864928
727,5.8276484e-05
728,0.13032697
729,0.08352898
730,0.24153349
731,8.181487e-05
732,0.32278195
733,0.00010299541
734,5.4134427e-05
735,0.00012564553
736,0.22221805
737,0.21114008
738,0.11017686
739,0.283382
740,0.0001097756
741,6.4885695e-05
742,0.11965962
743,0.00010864912
744,0.44325832
745,0.00011163073
746,6.121854e-05
747,0.08247635
748,0.00015337714
749,0.10823543
750,0.000113956004
751,0.06202708
752,8.312884e-05
753,0.31818244
754,0.00014637824
755,6.8748384e-05
756,8.279199e-05
757,0.000114826464
758,8.672471e-05
759,0.042746715
760,0.14048468
761,0.00010504542
762,0.03205956
763,0.17317852
764,4.778739e-05
765,0.14097707
766,0.00011509931
767,0.1224721
768,0.05022394
769,9.1030066e-05
770,0.1760343
771,0.14501475
772,0.0001567051
773,0.00012283225
774,5.974407e-05
775,0.30588773
776,0.29264417
777,0.056455404
778,9.361253e-05
779,0.18669726
780,0.029542658
781,0.00014209177
782,0.3603144
783,0.05427047
784,0.00010996261
785,0.01614207
786,0.27235416
787,0.09893955
788,0.15769711
789,0.07513217
790,0.057337336
791,0.1245126
792,0.048423167
793,0.00011340089
794,7.945056e-05
795,0.1421685
796,0.03578444
797,0.12600759
798,0.17877027
799,0.000102784856
800,9.1230104e-05
801,7.9296755e-05
802,0.32745507
803,0.1819223
804,0.097963974
805,0.040707324
806,0.2708814
807,0.0627603
808,0.000119683915
809,0.00011634025
810,9.492268e-05
811,6.904456e-05
812,0.081529595
813,0.00011489338
814,0.1728555
815,0.25888112
816,0.31199864
817,0.19623628
818,0.00012664535
819,0.00011360903
820,0.00010764848
821,0.059421055
822,8.705922e-05
823,0.3147655
824,0.00012548042
825,0.25492945
826,0.00011139796
827,0.17280413
828,0.00010524625
829,0.038935117
830,0.00010295112
831,3.4791396e-05
832,0.08154879
833,0.10705915
834,0.054110266
835,0.07680721
836,0.10823543
837,0.353034
838,0.25857478
839,0.00011803732
840,0.0001276726
841,0.00014764631
842,0.00011902517
843,0.11893833
844,0.53407055
845,0.016181337
846,8.656327e-05
847,8.27242e-05
848,0.00019852993
849,0.13928013
850,9.458638e-05
851,0.029634949
852,0.37582108
853,0.051612847
854,0.03852727
855,0.35877815
856,7.938164e-05
857,6.439282e-05
858,0.04605711
859,0.00013546227
860,0.00017647099
861,0.26355773
862,0.05436359
863,0.0731445
864,0.00015072153
865,0.12706272
866,0.00010069211
867,0.00013759821
868,0.0001383584
869,8.560039e-05
870,8.40083e-05
871,0.04574191
872,0.00015255436
873,8.304858e-05
874,0.00014400794
875,9.826896e-05
876,0.110291
877,9.972432e-05
878,0.0001229308
879,0.000103623126
880,0.00011201994
881,0.29596275
882,9.095596e-05
883,0.28300527
884,0.00012597459
885,0.0001180568
886,0.30099222
887,4.464687e-05
888,0.24689804
889,7.116353e-05
890,0.013187951
891,8.5239786e-05
892,0.118995056
893,0.027324276
894,0.030611575
895,0.3397245
896,0.00012669439
897,0.06325442
898,6.6117245e-05
899,0.031983532
900,0.3096148
901,0.00013754587
902,0.15287131
903,0.0001243031
904,0.12933436
905,6.545534e-05
906,0.00013273983
907,0.0001292731
908,0.06421051
909,0.18669726
910,0.00014714625
911,0.056758847
912,0.113628514
913,0.05798176
914,0.00013596735
915,0.3067681
916,0.662213
917,0.14529927
918,0.5022769
919,0.00013041814
920,0.15360564
921,0.050461605
922,0.35942152
923,7.053568e-05
924,0.000100608515
925,7.4603806e-05
926,0.05008983
927,0.042088304
928,0.5094617
929,8.5584965e-05
930,0.00016420911
931,0.03913108
932,0.102024436
933,0.30469686
934,5.7909525e-05
935,0.00010206387
936,7.176549e-05
937,0.00015058492
938,0.15057619
939,0.00013336645
940,0.00011132033
941,9.383444e-05
942,0.07731544
943,0.00013294478
944,0.32531598
945,0.058156874
946,0.122354046
947,0.17801468
948,3.7092213e-05
949,9.458241e-05
950,8.6473585e-05
951,0.09324612
952,0.03346652
953,0.04599813
954,9.4866395e-05
955,0.000108129025
956,7.018048e-05
957,9.7547265e-05
958,0.0750881
959,0.00022081574
960,7.140859e-05
961,0.00011520505
962,0.049337324
963,0.39460126
964,0.05938073
965,0.00010489528
966,0.03477841
967,0.28770137
968,0.06330342
969,0.08573217
970,0.10754253
971,7.612367e-05
972,8.324529e-05
973,0.039382666
974,0.2572431
975,0.22221805
976,0.30499342
977,7.599508e-05
978,0.10435354
979,0.15500632
980,6.589763e-05
981,0.04394521
982,0.068051726
983,0.00012310875
984,0.0850062
985,0.051958915
986,0.0900377
987,0.08070714
988,6.5985034e-05
989,0.10912022
990,0.00010018612
991,0.00010566589
992,0.18669726
993,0.00012204244
994,0.15538132
995,0.024403958
996,0.21874842
997,0.023162542
998,0.16615535
999,9.683798e-05
1000,0.07395304
1001,0.08155186
1002,0.15364373
1003,0.00012724113
1004,0.27799422
1005,0.25915772
1006,0.00015299911
1007,0.00011975344
1008,0.3030233
1009,0.00017589025
1010,0.35835123
1011,5.485824e-05
1012,0.10340575
1013,0.25381246
1014,6.7462424e-05
1015,0.00013735674
1016,0.035719007
1017,0.044643484
1018,0.04195089
1019,0.00012950283
1020,0.00011490093
1021,0.00012413466
1022,0.00012058029
1023,7.569117e-05
1024,0.06823113
1025,0.22682633
1026,0.12231013
1027,0.00010550198
1028,0.00010347551
1029,0.11156296
1030,0.0001225426
1031,6.58615e-05
1032,7.6959914e-05
1033,7.6688564e-05
1034,0.00011249554
1035,5.059683e-05
1036,0.00010154207
1037,0.021313133
1038,0.00011275447
1039,0.00011665219
1040,0.000114407965
1041,0.13187195
1042,7.253781e-05
1043,0.3818658
1044,6.239161e-05
1045,0.51304543
1046,0.00012220407
1047,0.000139649
1048,0.03548591
1049,0.01564279
1050,0.00011900917
1051,8.8745255e-05
1052,0.18019837
1053,9.9262375e-05
1054,8.58052e-05
1055,0.031417016
1056,0.26639593
1057,0.060444627
1058,0.0874167
1059,0.52129793
1060,0.12536308
1061,0.08268854
1062,6.5696906e-05
1063,0.0445838
1064,0.27380726
1065,0.41918853
1066,0.00011983466
1067,4.7396134e-05
1068,0.00011214509
1069,0.06064725
1070,0.04350207
1071,0.00010838204
1072,0.34045288
1073,7.535685e-05
1074,0.00013558619
1075,7.433807e-05
1076,0.00013822166
1077,0.1901911
1078,0.00011076147
1079,0.06658664
1080,0.3534888
1081,0.2377178
1082,9.465116e-05
1083,0.053404104
1084,9.0363676e-05
1085,0.031318393
1086,8.418978e-05
1087,0.00014080506
1088,0.00010716423
1089,0.21342584
1090,6.808935e-05
1091,0.000122025915
1092,0.31818244
1093,0.20697235
1094,0.000107361746
1095,0.16268343
1096,0.00014343428
1097,0.10813833
1098,0.00010358786
1099,0.00016129306
1100,0.021996075
1101,5.690276e-05
1102,0.00010100215
1103,0.17233261
1104,0.000110350855
1105,0.000117923024
1106,0.000114711875
1107,0.00016219637
1108,0.19214047
1109,0.118995056
1110,0.51912236
1111,0.00014031451
1112,0.035373278
1113,9.568754e-05
1114,0.0001178267
1115,0.12235612
1116,0.072309956
1117,0.0897924
1118,0.08912949
1119,0.00012166225
1120,9.3119554e-05
1121,0.00012311825
1122,8.837798e-05
1123,0.2560189
1124,0.00014087356
1125,0.037905622
1126,0.1512488
1127,0.02392697
1128,0.01400094
1129,0.11648361
1130,9.255978e-05
1131,0.00013325333
1132,0.016209843
1133,7.542063e-05
1134,0.000113912334
1135,8.527906e-05
1136,0.4312318
1137,0.06165636
1138,0.023835545
1139,3.257602e-05
1140,9.8575394e-05
1141,9.482226e-05
1142,0.00013197515
1143,0.00017149352
1144,0.00011546119
1145,0.31132898
1146,0.00018642901
1147,0.00012063296
1148,0.20309696
1149,0.000108224755
1150,0.14219144
1151,0.071430385
1152,0.07441924
1153,3.5398927e-05
1154,0.079765245
1155,0.00010550349
1156,0.25768366
1157,0.00010335974
1158,0.17679465
1159,0.028742252
1160,0.23098654
1161,0.065778874
1162,0.00011799467
1163,0.08053762
1164,0.023804545
1165,0.03862242
1166,0.037776396
1167,7.312997e-05
1168,0.078597665
1169,0.17696717
1170,0.04951534
1171,0.04633061
1172,0.00010393425
1173,7.995477e-05
1174,9.8556506e-05
1175,0.00011393591
1176,0.19738089
1177,7.108716e-05
1178,0.00011667465
1179,0.31211722
1180,7.738439e-05
1181,0.0334216
1182,0.08786602
1183,0.39938572
1184,8.320902e-05
1185,0.027224714
1186,0.2843105
1187,0.05525717
1188,0.00013016096
1189,0.35252753
1190,0.000101669284
1191,0.000116160896
1192,0.03394235
1193,7.060735e-05
1194,8.3606305e-05
1195,0.101755746
1196,9.1356334e-05
1197,0.07539309
1198,0.1335034
1199,0.06859669
1200,9.314282e-05
1201,0.09506587
1202,0.00013386234
1203,0.102024436
1204,0.20187767
1205,8.617066e-05
1206,0.03887154
1207,0.13882034
1208,0.05648551
1209,9.232521e-05
1210,0.0001417836
1211,0.00010744593
1212,8.607564e-05
1213,0.00011363449
1214,0.051550213
1215,0.0001141152
1216,0.4551284
1217,0.021345556
1218,0.12781721
1219,0.6809523
1220,0.00010461588
1221,0.07792306
1222,7.711544e-05
1223,0.15500632
1224,0.3044028
1225,8.6890854e-05
1226,9.706467e-05
1227,0.0001094304
1228,0.04395252
1229,0.037286155
1230,0.18121725
1231,0.0001242487
1232,0.29133174
1233,0.16615535
1234,0.026580874
1235,0.060272105
1236,0.0001425396
1237,0.063778386
1238,0.1053554
1239,0.00020314903
1240,0.5043194
1241,0.06575886
1242,0.02231824
1243,0.15029626
1244,0.12760085
1245,0.013865806
1246,0.3213816
1247,8.324767e-05
1248,0.16219117
1249,0.2169758
1250,0.00015579848
1251,0.28255755
1252,0.045552894
1253,0.20970686
1254,0.023282044
1255,0.20008546
1256,8.735477e-05
1257,0.20813222
1258,0.6843457
1259,0.040868092
1260,0.29501644
1261,0.12906496
1262,0.037345223
1263,0.19707547
1264,0.13159542
1265,0.17379136
1266,0.00014473329
1267,0.018217523
1268,0.03546323
1269,0.00010337985
1270,0.083017975
1271,0.36180475
1272,0.04788259
1273,0.24616927
1274,6.5074506e-05
1275,6.890893e-05
1276,0.010110836
1277,0.102024436
1278,9.935585e-05
1279,0.118006736
1280,0.30795982
1281,7.6704215e-05
1282,0.038532533
1283,0.09424038
1284,0.00010253151
1285,0.00010355557
1286,8.227412e-05
1287,0.026351523
1288,0.03827588
1289,0.012076548
1290,0.22448751
1291,0.05902711
1292,6.189318e-05
1293,7.849446e-05
1294,0.0874167
1295,5.8587913e-05
1296,0.3055615
1297,0.00010344285
1298,8.576986e-05
1299,0.2814605
1300,0.032254305
1301,0.28393456
1302,0.00010217662
1303,0.25672862
1304,9.437987e-05
1305,0.000119087614
1306,0.00013284798
1307,6.121854e-05
1308,0.13472031
1309,0.06173896
1310,0.039944574
1311,0.14131959
1312,0.00010566589
1313,0.000120759556
1314,5.983923e-05
1315,8.2833365e-05
1316,0.00010280857
1317,0.000140422
1318,0.00010018612
1319,0.000116929376
1320,9.7317876e-05
1321,0.00027282853
1322,0.00012176531
1323,0.099900514
1324,9.1356334e-05
1325,0.10204621
1326,0.048233185
1327,0.3850823
1328,0.106524065
1329,0.023985427
1330,0.02331876
1331,0.14988324
1332,7.8997495e-05
1333,0.39620832
1334,0.117335424
1335,9.7604396e-05
1336,0.000101873964
1337,0.00012851685
1338,0.021659162
1339,0.096674345
1340,8.0514525e-05
1341,0.32429537
1342,0.008156156
1343,0.00012634054
1344,0.0001076842
1345,0.32660335
1346,0.2430216
1347,9.972717e-05
1348,0.000103623126
1349,0.04984702
1350,0.3172537
1351,0.00015706441
1352,0.034506984
1353,9.917212e-05
1354,0.21218792
1355,0.21091759
1356,0.00012504612
1357,0.0001320202
1358,0.070194095
1359,6.4143445e-05
1360,8.607228e-05
1361,0.08063368
1362,0.24746056
1363,7.2027666e-05
1364,0.0001128925
1365,0.037562884
1366,0.118223794
1367,0.27408734
1368,9.970255e-05
1369,8.359324e-05
1370,0.00010371704
1371,0.16473423
1372,0.25530538
1373,0.00013539227
1374,0.31725165
1375,7.562573e-05
1376,0.01632672
1377,0.1760617
1378,0.00015256352
1379,0.07745584
1380,0.03483759
1381,0.06760349
1382,8.341629e-05
1383,0.18349785
1384,0.00011992907
1385,0.00014920694
1386,0.10342723
1387,0.00010124467
1388,0.054781925
1389,0.00012328262
1390,0.019171286
1391,0.034806915
1392,0.23745154
1393,0.00010770064
1394,0.000115517134
1395,0.31818244
1396,6.368583e-05
1397,0.056912944
1398,7.736329e-05
1399,8.908662e-05
1400,6.79917e-05
1401,0.28196353
1402,0.087220445
1403,0.25967735
1404,0.27895525
1405,0.08705071
1406,0.00011256143
1407,0.0001366737
1408,7.0046495e-05
1409,0.00010285604
1410,0.099842586
1411,0.019023757
1412,0.046620093
1413,5.8276484e-05
1414,0.19648856
1415,0.13152148
1416,0.1703312
1417,0.02331876
1418,0.32660335
1419,0.048499864
1420,0.31691757
1421,0.15917525
1422,6.418989e-05
1423,0.12906496
1424,0.0001178267
1425,8.966045e-05
1426,7.898063e-05
1427,0.20391612
1428,0.10515928
1429,0.21023108
1430,0.4694293
1431,0.000102369435
1432,0.50758374
1433,9.692067e-05
1434,0.2689885
1435,0.4263887
1436,0.08311353
1437,8.1256374e-05
1438,0.028540812
1439,0.03704841
1440,0.34125808
1441,0.0464068
1442,0.4491455
1443,0.21920809
1444,9.4809875e-05
1445,0.080085725
1446,0.5426151
1447,0.092135616
1448,8.791768e-05
1449,7.4380754e-05
1450,0.00012918019
1451,0.040373188
1452,0.18669726
1453,8.2791754e-05
1454,0.12845215
1455,0.116242096
1456,0.0001100266
1457,0.000119456
1458,8.046019e-05
1459,9.344361e-05
1460,0.000165502
1461,0.22764987
1462,0.00012097567
1463,0.29346475
1464,0.10023262
1465,8.372822e-05
1466,0.2636659
1467,8.398442e-05
1468,0.039604355
1469,0.16140342
1470,7.40201e-05
1471,0.22295341
1472,0.59586567
1473,0.15776432
1474,0.00011912021
1475,0.33444864
1476,0.25534517
1477,0.0001074068
1478,0.061718445
1479,8.719805e-05
1480,0.057961944
1481,0.104290895
1482,0.00014209177
1483,0.00014711355
1484,6.9074325e-05
1485,0.045898795
1486,0.000114636416
1487,4.537445e-05
1488,5.944531e-05
1489,0.16898204
1490,5.2474377e-05
1491,0.2242891
1492,9.935073e-05
1493,0.044455692
1494,0.00010027052
1495,0.00011253513
1496,0.019167734
1497,0.14675888
1498,6.931061e-05
1499,9.63024e-05
1500,0.048122343
1501,8.915596e-05
1502,0.15011604
1503,0.082635276
1504,4.307702e-05
1505,0.00011604288
1506,0.08631422
1507,0.00010299265
1508,8.398442e-05
1509,6.8480964e-05
1510,0.12166048
1511,0.2748594
1512,0.000108694716
1513,0.21616143
1514,7.402321e-05
1515,0.00011927649
1516,0.2336731
1517,0.03224507
1518,0.33571976
1519,0.054858986
1520,0.00014113358
1521,0.00930235
1522,9.392988e-05
1523,0.023876147
1524,0.1281637
1525,0.036746625
1526,7.9769256e-05
1527,7.371263e-05
1528,0.07140323
1529,7.283593e-05
1530,6.443797e-05
1531,0.018558
1532,0.13928013
1533,0.00012081173
1534,8.3371924e-05
1535,0.00012487322
